UF;COD. UF;COD. MUNIC;NOME DO MUNICiPIO;populacao
PR;41;27601;Tijucas do Sul;17.717
PR;41;27700;Toledo;156.123
PR;41;27809;Tomazina;9.659
PR;41;27858;Tres Barras do Parana;11.142
PR;41;27882;Tunas do Parana;8.617
PR;41;27908;Tuneiras do Oeste;10.332
PR;41;27957;Tupassi;8.088
PR;41;27965;Turvo;16.147
PR;41;28005;Ubirata;24.733
PR;41;28104;Umuarama;117.148
PR;41;28203;Uniao da Vitoria;55.238
PR;41;28302;Uniflor;2.136
PR;41;28401;Urai;10.378
PR;41;28500;Wenceslau Braz;18.894
PR;41;28534;Ventania;9.682
PR;41;28559;Vera Cruz do Oeste;9.326
PR;41;28609;Vere;7.929
PR;41;28625;Alto Paraiso;3.059
PR;41;28633;Doutor Ulysses;6.216
PR;41;28658;Virmond;3.813
PR;41;28708;Vitorino;9.942
PR;41;28807;Xambre;5.769
SC;42;51;Abdon Batista;2.600
SC;42;101;Abelardo Luz;17.389
SC;42;200;Agrolandia;11.010
SC;42;309;Agronomica;6.055
SC;42;408;agua Doce;6.286
SC;42;507;aguas de Chapeco;5.872
SC;42;556;aguas Frias;2.802
SC;42;606;aguas Mornas;6.765
SC;42;705;Alfredo Wagner;10.455
SC;42;754;Alto Bela Vista;1.859
SC;42;804;Anchieta;5.942
SC;42;903;Angelina;5.497
SC;42;1000;Anita Garibaldi;8.286
SC;42;1109;Anitapolis;3.463
SC;42;1208;Antonio Carlos;11.295
SC;42;1257;Apiuna;11.926
SC;42;1273;Arabuta;4.378
SC;42;1307;Araquari;45.462
SC;42;1406;Ararangua;72.138
SC;42;1505;Armazem;8.825
SC;42;1604;Arroio Trinta;3.556
SC;42;1653;Arvoredo;2.539
SC;42;1703;Ascurra;8.408
SC;42;1802;Atalanta;3.218
SC;42;1901;Aurora;6.810
SC;42;1950;Balneario Arroio do Silva;15.693
SC;42;2008;Balneario Camboriu;140.036
SC;42;2057;Balneario Barra do Sul;14.885
SC;42;2073;Balneario Gaivota;15.353
SC;42;2081;Bandeirante;3.144
SC;42;2099;Barra Bonita;1.608
SC;42;2107;Barra Velha;45.633
SC;42;2131;Bela Vista do Toldo;5.863
SC;42;2156;Belmonte;2.703
SC;42;2206;Benedito Novo;10.484
SC;42;2305;Biguacu;78.623
SC;42;2404;Blumenau;363.340
SC;42;2438;Bocaina do Sul;3.514
SC;42;2453;Bombinhas;24.416
SC;42;2503;Bom Jardim da Serra;4.362
SC;42;2537;Bom Jesus;2.721
SC;42;2578;Bom Jesus do Oeste;2.182
SC;42;2602;Bom Retiro;8.698
SC;42;2701;Botuvera;5.368
SC;42;2800;Braco do Norte;34.113
SC;42;2859;Braco do Trombudo;3.954
SC;42;2875;Brunopolis;2.488
SC;42;2909;Brusque;141.676
SC;42;3006;Cacador;74.105
SC;42;3105;Caibi;6.199
SC;42;3154;Calmon;3.465
SC;42;3204;Camboriu;112.167
SC;42;3253;Capao Alto;2.892
SC;42;3303;Campo Alegre;12.318
SC;42;3402;Campo Belo do Sul;7.345
SC;42;3501;Campo Ere;9.562
SC;42;3600;Campos Novos;36.976
SC;42;3709;Canelinha;12.759
SC;42;3808;Canoinhas;54.848
SC;42;3907;Capinzal;23.184
SC;42;3956;Capivari de Baixo;22.873
SC;42;4004;Catanduvas;10.565
SC;42;4103;Caxambu do Sul;4.614
SC;42;4152;Celso Ramos;2.802
SC;42;4178;Cerro Negro;3.318
SC;42;4194;Chapadao do Lageado;2.949
SC;42;4202;Chapeco;251.150
SC;42;4251;Cocal do Sul;17.241
SC;42;4301;Concordia;81.625
SC;42;4350;Cordilheira Alta;4.735
SC;42;4400;Coronel Freitas;10.303
SC;42;4459;Coronel Martins;2.069
SC;42;4509;Corupa;15.287
SC;42;4558;Correia Pinto;15.720
SC;42;4608;Criciuma;231.088
SC;42;4707;Cunha Pora;10.904
SC;42;4756;Cunhatai;1.757
SC;42;4806;Curitibanos;40.289
SC;42;4905;Descanso;8.559
SC;42;5001;Dionisio Cerqueira;14.989
SC;42;5100;Dona Emma;4.006
SC;42;5159;Doutor Pedrinho;3.670
SC;42;5175;Entre Rios;3.322
SC;42;5191;Ermo;2.270
SC;42;5209;Erval Velho;4.824
SC;42;5308;Faxinal dos Guedes;10.965
SC;42;5357;Flor do Sertao;1.784
SC;42;5407;Florianopolis;574.200
SC;42;5431;Formosa do Sul;2.682
SC;42;5456;Forquilhinha;31.692
SC;42;5506;Fraiburgo;33.662
SC;42;5555;Frei Rogerio;2.411
SC;42;5605;Galvao;3.219
SC;42;5704;Garopaba;29.801
SC;42;5803;Garuva;18.697
SC;42;5902;Gaspar;73.053
SC;42;6009;Governador Celso Ramos;17.306
SC;42;6108;Grao-Para;6.149
SC;42;6207;Gravatal;14.022
SC;42;6306;Guabiruba;24.578
SC;42;6405;Guaraciaba;11.154
SC;42;6504;Guaramirim;46.502
SC;42;6603;Guaruja do Sul;4.819
SC;42;6652;Guatambu;8.400
SC;42;6702;Herval d'Oeste;21.339
SC;42;6751;Ibiam;2.003
SC;42;6801;Ibicare;3.267
SC;42;6900;Ibirama;21.425
SC;42;7007;Icara;64.456
SC;42;7106;Ilhota;20.319
SC;42;7205;Imarui;12.331
SC;42;7304;Imbituba;54.258
SC;42;7403;Imbuia;5.988
SC;42;7502;Indaial;71.369
SC;42;7577;Iomere;2.865
SC;42;7601;Ipira;4.580
SC;42;7650;Ipora do Oeste;9.333
SC;42;7684;Ipuacu;7.726
SC;42;7700;Ipumirim;7.815
SC;42;7759;Iraceminha;3.987
SC;42;7809;Irani;10.014
SC;42;7858;Irati;2.069
SC;42;7908;Irineopolis;10.298
SC;42;8005;Ita;7.063
SC;42;8104;Itaiopolis;22.065
SC;42;8203;Itajai;291.169
SC;42;8302;Itapema;76.247
SC;42;8401;Itapiranga;16.503
SC;42;8450;Itapoa;30.731
SC;42;8500;Ituporanga;26.694
SC;42;8609;Jabora;4.314
SC;42;8708;Jacinto Machado;10.624
SC;42;8807;Jaguaruna;19.538
SC;42;8906;Jaragua do Sul;193.304
SC;42;8955;Jardinopolis;1.785
SC;42;9003;Joacaba;29.976
SC;42;9102;Joinville;617.979
SC;42;9151;Jose Boiteux;5.991
SC;42;9177;Jupia;2.542
SC;42;9201;Lacerdopolis;2.256
SC;42;9300;Lages;164.881
SC;42;9409;Laguna;41.269
SC;42;9458;Lajeado Grande;1.682
SC;42;9508;Laurentino;7.524
SC;42;9607;Lauro Muller;14.192
SC;42;9706;Lebon Regis;11.553
SC;42;9805;Leoberto Leal;3.334
SC;42;9854;Lindoia do Sul;4.549
SC;42;9904;Lontras;12.913
SC;42;10001;Luiz Alves;12.249
SC;42;10035;Luzerna;5.760
SC;42;10050;Macieira;1.778
SC;42;10100;Mafra;55.463
SC;42;10209;Major Gercino;3.887
SC;42;10308;Major Vieira;7.359
SC;42;10407;Maracaja;7.825
SC;42;10506;Maravilha;28.045
SC;42;10555;Marema;2.177
SC;42;10605;Massaranduba;18.922
SC;42;10704;Matos Costa;2.762
SC;42;10803;Meleiro;6.940
SC;42;10852;Mirim Doce;2.502
SC;42;10902;Modelo;4.085
SC;42;11009;Mondai;9.961
SC;42;11058;Monte Carlo;9.131
SC;42;11108;Monte Castelo;7.754
SC;42;11207;Morro da Fumaca;18.687
SC;42;11256;Morro Grande;2.982
SC;42;11306;Navegantes;88.655
SC;42;11405;Nova Erechim;5.179
SC;42;11454;Nova Itaberaba;4.432
SC;42;11504;Nova Trento;13.645
SC;42;11603;Nova Veneza;13.396
SC;42;11652;Novo Horizonte;2.652
SC;42;11702;Orleans;23.531
SC;42;11751;Otacilio Costa;17.357
SC;42;11801;Ouro;7.025
SC;42;11850;Ouro Verde;2.168
SC;42;11876;Paial;1.931
SC;42;11892;Painel;2.199
SC;42;11900;Palhoca;236.638
SC;42;12007;Palma Sola;7.601
SC;42;12056;Palmeira;2.627
SC;42;12106;Palmitos;15.627
SC;42;12205;Papanduva;19.132
SC;42;12239;Paraiso;4.437
SC;42;12254;Passo de Torres;12.875
SC;42;12270;Passos Maia;4.025
SC;42;12304;Paulo Lopes;9.326
SC;42;12403;Pedras Grandes;4.233
SC;42;12502;Penha;33.400
SC;42;12601;Peritiba;2.993
SC;42;12650;Pescaria Brava;10.224
SC;42;12700;Petrolandia;6.718
SC;42;12809;Balneario Picarras;28.177
SC;42;12908;Pinhalzinho;21.495
SC;42;13005;Pinheiro Preto;3.469
SC;42;13104;Piratuba;5.746
SC;42;13153;Planalto Alegre;2.946
SC;42;13203;Pomerode;34.699
SC;42;13302;Ponte Alta;4.437
SC;42;13351;Ponte Alta do Norte;3.217
SC;42;13401;Ponte Serrada;10.414
SC;42;13500;Porto Belo;27.726
SC;42;13609;Porto Uniao;32.190
SC;42;13708;Pouso Redondo;17.143
SC;42;13807;Praia Grande;8.131
SC;42;13906;Presidente Castello Branco;1.692
SC;42;14003;Presidente Getulio;21.231
SC;42;14102;Presidente Nereu;2.300
SC;42;14151;Princesa;2.964
SC;42;14201;Quilombo;11.027
SC;42;14300;Rancho Queimado;3.252
SC;42;14409;Rio das Antas;6.221
SC;42;14508;Rio do Campo;6.447
SC;42;14607;Rio do Oeste;7.623
SC;42;14706;Rio dos Cedros;10.879
SC;42;14805;Rio do Sul;70.952
SC;42;14904;Rio Fortuna;4.885
SC;42;15000;Rio Negrinho;38.531
SC;42;15059;Rio Rufino;2.432
SC;42;15075;Riqueza;4.769
SC;42;15109;Rodeio;12.715
SC;42;15208;Romelandia;4.826
SC;42;15307;Salete;7.502
SC;42;15356;Saltinho;3.626
SC;42;15406;Salto Veloso;4.416
SC;42;15455;Sangao;12.995
SC;42;15505;Santa Cecilia;15.247
SC;42;15554;Santa Helena;2.427
SC;42;15604;Santa Rosa de Lima;2.002
SC;42;15653;Santa Rosa do Sul;9.308
SC;42;15679;Santa Terezinha;8.061
SC;42;15687;Santa Terezinha do Progresso;2.580
SC;42;15695;Santiago do Sul;1.642
SC;42;15703;Santo Amaro da Imperatriz;28.260
SC;42;15752;Sao Bernardino;2.651
SC;42;15802;Sao Bento do Sul;82.760
SC;42;15901;Sao Bonifacio;2.950
SC;42;16008;Sao Carlos;10.279
SC;42;16057;Sao Cristovao do Sul;6.092
SC;42;16107;Sao Domingos;8.984
SC;42;16206;Sao Francisco do Sul;52.428
SC;42;16255;Sao Joao do Oeste;6.287
SC;42;16305;Sao Joao Batista;32.360
SC;42;16354;Sao Joao do Itaperiu;4.484
SC;42;16404;Sao Joao do Sul;8.642
SC;42;16503;Sao Joaquim;26.026
SC;42;16602;Sao Jose;287.409
SC;42;16701;Sao Jose do Cedro;15.100
SC;42;16800;Sao Jose do Cerrito;8.708
SC;42;16909;Sao Lourenco do Oeste;24.774
SC;42;17006;Sao Ludgero;13.431
SC;42;17105;Sao Martinho;3.654
SC;42;17154;Sao Miguel da Boa Vista;1.768
SC;42;17204;Sao Miguel do Oeste;43.946
SC;42;17253;Sao Pedro de Alcantara;5.693
SC;42;17303;Saudades;10.272
SC;42;17402;Schroeder;20.213
SC;42;17501;Seara;18.623
SC;42;17550;Serra Alta;3.314
SC;42;17600;Sideropolis;13.862
SC;42;17709;Sombrio;29.503
SC;42;17758;Sul Brasil;2.878
SC;42;17808;Taio;18.282
SC;42;17907;Tangara;8.153
SC;42;17956;Tigrinhos;2.325
SC;42;18004;Tijucas;49.474
SC;42;18103;Timbe do Sul;5.377
SC;42;18202;Timbo;46.144
SC;42;18251;Timbo Grande;7.368
SC;42;18301;Tres Barras;19.782
SC;42;18350;Treviso;3.783
SC;42;18400;Treze de Maio;7.354
SC;42;18509;Treze Tilias;8.803
SC;42;18608;Trombudo Central;7.074
SC;42;18707;Tubarao;114.389
SC;42;18756;Tunapolis;5.018
SC;42;18806;Turvo;12.993
SC;42;18855;Uniao do Oeste;2.782
SC;42;18905;Urubici;11.156
SC;42;18954;Urupema;2.719
SC;42;19002;Urussanga;20.915
SC;42;19101;Vargeao;3.585
SC;42;19150;Vargem;2.621
SC;42;19176;Vargem Bonita;4.572
SC;42;19200;Vidal Ramos;6.160
SC;42;19309;Videira;55.921
SC;42;19358;Vitor Meireles;5.362
SC;42;19408;Witmarsum;4.314
SC;42;19507;Xanxere;50.998
SC;42;19606;Xavantina;3.654
SC;42;19705;Xaxim;31.625
SC;42;19853;Zortea;3.925
SC;42;20000;Balneario Rincao;15.880
RS;43;34;Acegua;4.156
RS;43;59;agua Santa;4.345
RS;43;109;Agudo;16.740
RS;43;208;Ajuricaba;6.707
RS;43;307;Alecrim;6.169
RS;43;406;Alegrete;71.945
RS;43;455;Alegria;3.652
RS;43;471;Almirante Tamandare do Sul;1.967
RS;43;505;Alpestre;7.065
RS;43;554;Alto Alegre;1.800
RS;43;570;Alto Feliz;3.061
RS;43;604;Alvorada;185.921
RS;43;638;Amaral Ferrador;5.268
RS;43;646;Ametista do Sul;7.529
RS;43;661;Andre da Rocha;1.129
RS;43;703;Anta Gorda;5.962
RS;43;802;Antonio Prado;14.292
RS;43;851;Arambare;4.109
RS;43;877;Ararica;8.293
RS;43;901;Aratiba;6.495
RS;43;1008;Arroio do Meio;21.961
RS;43;1057;Arroio do Sal;11.082
RS;43;1073;Arroio do Padre;2.638
RS;43;1107;Arroio dos Ratos;14.555
RS;43;1206;Arroio do Tigre;12.022
RS;43;1305;Arroio Grande;17.440
RS;43;1404;Arvorezinha;10.328
RS;43;1503;Augusto Pestana;7.146
RS;43;1552;aurea;3.401
RS;43;1602;Bage;113.173
RS;43;1636;Balneario Pinhal;14.769
RS;43;1651;Barao;6.476
RS;43;1701;Barao de Cotegipe;7.150
RS;43;1750;Barao do Triunfo;5.893
RS;43;1800;Barracao;5.115
RS;43;1859;Barra do Guarita;3.161
RS;43;1875;Barra do Quarai;4.053
RS;43;1909;Barra do Ribeiro;11.925
RS;43;1925;Barra do Rio Azul;1.695
RS;43;1958;Barra Funda;2.497
RS;43;2006;Barros Cassal;9.299
RS;43;2055;Benjamin Constant do Sul;1.981
RS;43;2105;Bento Goncalves;129.430
RS;43;2154;Boa Vista das Missoes;1.899
RS;43;2204;Boa Vista do Burica;7.030
RS;43;2220;Boa Vista do Cadeado;2.222
RS;43;2238;Boa Vista do Incra;2.267
RS;43;2253;Boa Vista do Sul;2.746
RS;43;2303;Bom Jesus;10.725
RS;43;2352;Bom Principio;15.619
RS;43;2378;Bom Progresso;2.106
RS;43;2402;Bom Retiro do Sul;12.245
RS;43;2451;Boqueirao do Leao;6.231
RS;43;2501;Bossoroca;5.886
RS;43;2584;Bozano;2.135
RS;43;2600;Braga;3.264
RS;43;2659;Brochier;5.895
RS;43;2709;Butia;18.711
RS;43;2808;Cacapava do Sul;32.447
RS;43;2907;Cacequi;11.166
RS;43;3004;Cachoeira do Sul;79.778
RS;43;3103;Cachoeirinha;134.545
RS;43;3202;Cacique Doble;4.602
RS;43;3301;Caibate;4.707
RS;43;3400;Caicara;4.810
RS;43;3509;Camaqua;61.598
RS;43;3558;Camargo;3.204
RS;43;3608;Cambara do Sul;6.263
RS;43;3673;Campestre da Serra;3.243
RS;43;3707;Campina das Missoes;5.882
RS;43;3806;Campinas do Sul;5.266
RS;43;3905;Campo Bom;65.380
RS;43;4002;Campo Novo;4.992
RS;43;4101;Campos Borges;3.606
RS;43;4200;Candelaria;28.249
RS;43;4309;Candido Godoi;6.291
RS;43;4358;Candiota;10.418
RS;43;4408;Canela;53.348
RS;43;4507;Cangucu;48.922
RS;43;4606;Canoas;339.133
RS;43;4614;Canudos do Vale;1.660
RS;43;4622;Capao Bonito do Sul;1.724
RS;43;4630;Capao da Canoa;62.040
RS;43;4655;Capao do Cipo;3.122
RS;43;4663;Capao do Leao;27.071
RS;43;4671;Capivari do Sul;3.986
RS;43;4689;Capela de Santana;10.970
RS;43;4697;Capitao;2.888
RS;43;4705;Carazinho;60.983
RS;43;4713;Caraa;8.957
RS;43;4804;Carlos Barbosa;29.834
RS;43;4853;Carlos Gomes;1.355
RS;43;4903;Casca;9.464
RS;43;4952;Caseiros;3.000
RS;43;5009;Catuipe;8.679
RS;43;5108;Caxias do Sul;503.068
RS;43;5116;Centenario;2.725
RS;43;5124;Cerrito;5.847
RS;43;5132;Cerro Branco;3.803
RS;43;5157;Cerro Grande;2.318
RS;43;5173;Cerro Grande do Sul;9.054
RS;43;5207;Cerro Largo;13.710
RS;43;5306;Chapada;9.475
RS;43;5355;Charqueadas;34.954
RS;43;5371;Charrua;3.345
RS;43;5405;Chiapetta;3.901
RS;43;5439;Chui;6.438
RS;43;5447;Chuvisca;4.583
RS;43;5454;Cidreira;16.742
RS;43;5504;Ciriaco;4.142
RS;43;5587;Colinas;2.415
RS;43;5603;Colorado;3.258
RS;43;5702;Condor;6.406
RS;43;5801;Constantina;10.383
RS;43;5835;Coqueiro Baixo;1.284
RS;43;5850;Coqueiros do Sul;2.204
RS;43;5871;Coronel Barros;2.819
RS;43;5900;Coronel Bicaco;6.082
RS;43;5934;Coronel Pilar;1.592
RS;43;5959;Cotipora;3.850
RS;43;5975;Coxilha;3.172
RS;43;6007;Crissiumal;12.852
RS;43;6056;Cristal;7.352
RS;43;6072;Cristal do Sul;2.694
RS;43;6106;Cruz Alta;59.057
RS;43;6130;Cruzaltense;1.635
RS;43;6205;Cruzeiro do Sul;11.618
RS;43;6304;David Canabarro;4.324
RS;43;6320;Derrubadas;2.749
RS;43;6353;Dezesseis de Novembro;2.506
RS;43;6379;Dilermando de Aguiar;2.806
RS;43;6403;Dois Irmaos;30.551
RS;43;6429;Dois Irmaos das Missoes;2.063
RS;43;6452;Dois Lajeados;2.965
RS;43;6502;Dom Feliciano;13.059
RS;43;6551;Dom Pedro de Alcantara;2.499
RS;43;6601;Dom Pedrito;36.559
RS;43;6700;Dona Francisca;3.079
RS;43;6734;Doutor Mauricio Cardoso;4.470
RS;43;6759;Doutor Ricardo;1.866
RS;43;6767;Eldorado do Sul;39.330
RS;43;6809;Encantado;22.391
RS;43;6908;Encruzilhada do Sul;22.276
RS;43;6924;Engenho Velho;1.291
RS;43;6932;Entre-Ijuis;9.157
RS;43;6957;Entre Rios do Sul;2.681
RS;43;6973;Erebango;3.037
RS;43;7005;Erechim;105.428
RS;43;7054;Ernestina;3.021
RS;43;7104;Herval;6.380
RS;43;7203;Erval Grande;4.908
RS;43;7302;Erval Seco;6.748
RS;43;7401;Esmeralda;3.175
RS;43;7450;Esperanca do Sul;3.225
RS;43;7500;Espumoso;15.118
RS;43;7559;Estacao;5.517
RS;43;7609;Estancia Velha;48.682
RS;43;7708;Esteio;74.653
RS;43;7807;Estrela;31.909
RS;43;7815;Estrela Velha;3.066
RS;43;7831;Eugenio de Castro;2.633
RS;43;7864;Fagundes Varela;2.566
RS;43;7906;Farroupilha;74.879
RS;43;8003;Faxinal do Soturno;6.686
RS;43;8052;Faxinalzinho;2.521
RS;43;8078;Fazenda Vilanova;4.298
RS;43;8102;Feliz;15.174
RS;43;8201;Flores da Cunha;33.430
RS;43;8250;Floriano Peixoto;2.038
RS;43;8300;Fontoura Xavier;9.573
RS;43;8409;Formigueiro;6.439
RS;43;8433;Forquetinha;2.521
RS;43;8458;Fortaleza dos Valos;4.455
RS;43;8508;Frederico Westphalen;32.284
RS;43;8607;Garibaldi;35.219
RS;43;8656;Garruchos;2.615
RS;43;8706;Gaurama;5.676
RS;43;8805;General Camara;7.346
RS;43;8854;Gentil;1.745
RS;43;8904;Getulio Vargas;18.111
RS;43;9001;Girua;15.971
RS;43;9050;Glorinha;7.653
RS;43;9100;Gramado;44.643
RS;43;9126;Gramado dos Loureiros;2.003
RS;43;9159;Gramado Xavier;3.304
RS;43;9209;Gravatai;279.205
RS;43;9258;Guabiju;1.396
RS;43;9308;Guaiba;91.304
RS;43;9407;Guapore;24.958
RS;43;9506;Guarani das Missoes;7.554
RS;43;9555;Harmonia;5.660
RS;43;9571;Herveiras;2.559
RS;43;9605;Horizontina;18.852
RS;43;9654;Hulha Negra;5.851
RS;43;9704;Humaita;4.690
RS;43;9753;Ibarama;3.722
RS;43;9803;Ibiaca;4.560
RS;43;9902;Ibiraiaras;6.764
RS;43;9951;Ibirapuita;4.159
RS;43;10009;Ibiruba;21.733
RS;43;10108;Igrejinha;33.173
RS;43;10207;Ijui;85.135
RS;43;10306;Ilopolis;4.094
RS;43;10330;Imbe;27.053
RS;43;10363;Imigrante;3.082
RS;43;10405;Independencia;6.519
RS;43;10413;Inhacora;2.011
RS;43;10439;Ipe;6.554
RS;43;10462;Ipiranga do Sul;1.714
RS;43;10504;Irai;7.489
RS;43;10538;Itaara;5.747
RS;43;10553;Itacurubi;2.995
RS;43;10579;Itapuca;1.937
RS;43;10603;Itaqui;35.408
RS;43;10652;Itati;2.941
RS;43;10702;Itatiba do Sul;3.206
RS;43;10751;Ivora;2.012
RS;43;10801;Ivoti;22.911
RS;43;10850;Jaboticaba;3.754
RS;43;10876;Jacuizinho;2.028
RS;43;10900;Jacutinga;3.198
RS;43;11007;Jaguarao;26.583
RS;43;11106;Jaguari;10.527
RS;43;11122;Jaquirana;3.692
RS;43;11130;Jari;3.349
RS;43;11155;Joia;7.123
RS;43;11205;Julio de Castilhos;18.121
RS;43;11239;Lagoa Bonita do Sul;2.253
RS;43;11254;Lagoao;5.343
RS;43;11270;Lagoa dos Tres Cantos;1.726
RS;43;11304;Lagoa Vermelha;27.598
RS;43;11403;Lajeado;97.432
RS;43;11429;Lajeado do Bugre;2.569
RS;43;11502;Lavras do Sul;7.458
RS;43;11601;Liberato Salzano;4.664
RS;43;11627;Lindolfo Collor;6.156
RS;43;11643;Linha Nova;1.763
RS;43;11700;Machadinho;5.729
RS;43;11718;Macambara;4.427
RS;43;11734;Mampituba;2.954
RS;43;11759;Manoel Viana;6.732
RS;43;11775;Maquine;8.222
RS;43;11791;Marata;2.515
RS;43;11809;Marau;46.643
RS;43;11908;Marcelino Ramos;4.314
RS;43;11981;Mariana Pimentel;3.889
RS;43;12005;Mariano Moro;1.856
RS;43;12054;Marques de Souza;3.928
RS;43;12104;Mata;4.697
RS;43;12138;Mato Castelhano;2.552
RS;43;12153;Mato Leitao;4.848
RS;43;12179;Mato Queimado;1.793
RS;43;12203;Maximiliano de Almeida;4.763
RS;43;12252;Minas do Leao;7.470
RS;43;12302;Miraguai;4.388
RS;43;12351;Montauri;1.495
RS;43;12377;Monte Alegre dos Campos;3.610
RS;43;12385;Monte Belo do Sul;2.584
RS;43;12401;Montenegro;66.878
RS;43;12427;Mormaco;2.748
RS;43;12443;Morrinhos do Sul;3.091
RS;43;12450;Morro Redondo;5.568
RS;43;12476;Morro Reuter;6.124
RS;43;12500;Mostardas;13.035
RS;43;12609;Mucum;4.492
RS;43;12617;Muitos Capoes;2.811
RS;43;12625;Muliterno;1.718
RS;43;12658;Nao-Me-Toque;17.821
RS;43;12674;Nicolau Vergueiro;1.935
RS;43;12708;Nonoai;13.466
RS;43;12757;Nova Alvorada;3.169
RS;43;12807;Nova Araca;4.968
RS;43;12906;Nova Bassano;9.582
RS;43;12955;Nova Boa Vista;2.040
RS;43;13003;Nova Brescia;3.037
RS;43;13011;Nova Candelaria;3.056
RS;43;13037;Nova Esperanca do Sul;4.858
RS;43;13060;Nova Hartz;19.799
RS;43;13086;Nova Padua;2.334
RS;43;13102;Nova Palma;5.328
RS;43;13201;Nova Petropolis;28.579
RS;43;13300;Nova Prata;25.656
RS;43;13334;Nova Ramada;2.157
RS;43;13359;Nova Roma do Sul;3.468
RS;43;13375;Nova Santa Rita;28.290
RS;43;13391;Novo Cabrais;3.550
RS;43;13409;Novo Hamburgo;241.306
RS;43;13425;Novo Machado;3.198
RS;43;13441;Novo Tiradentes;2.115
RS;43;13466;Novo Xingu;1.646
RS;43;13490;Novo Barreiro;4.233
RS;43;13508;Osorio;50.395
RS;43;13607;Paim Filho;3.979
RS;43;13656;Palmares do Sul;12.969
RS;43;13706;Palmeira das Missoes;32.873
RS;43;13805;Palmitinho;7.830
RS;43;13904;Panambi;43.320
RS;43;13953;Pantano Grande;10.255
RS;43;14001;Parai;7.205
RS;43;14027;Paraiso do Sul;6.472
RS;43;14035;Pareci Novo;4.072
RS;43;14050;Parobe;54.095
RS;43;14068;Passa Sete;3.943
RS;43;14076;Passo do Sobrado;6.006
RS;43;14100;Passo Fundo;217.240
RS;43;14134;Paulo Bento;2.144
RS;43;14159;Paverama;7.933
RS;43;14175;Pedras Altas;2.213
RS;43;14209;Pedro Osorio;7.652
RS;43;14308;Pejucara;3.733
RS;43;14407;Pelotas;324.026
RS;43;14423;Picada Cafe;5.732
RS;43;14456;Pinhal;2.895
RS;43;14464;Pinhal da Serra;2.243
RS;43;14472;Pinhal Grande;4.049
RS;43;14498;Pinheirinho do Vale;4.539
RS;43;14506;Pinheiro Machado;11.380
RS;43;14548;Pinto Bandeira;2.712
RS;43;14555;Pirapo;2.250
RS;43;14605;Piratini;17.434
RS;43;14704;Planalto;10.240
RS;43;14753;Poco das Antas;2.152
RS;43;14779;Pontao;3.278
RS;43;14787;Ponte Preta;1.572
RS;43;14803;Portao;36.410
RS;43;14902;Porto Alegre;1.404.269
RS;43;15008;Porto Lucena;4.364
RS;43;15057;Porto Maua;2.143
RS;43;15073;Porto Vera Cruz;1.560
RS;43;15107;Porto Xavier;9.821
RS;43;15131;Pouso Novo;1.752
RS;43;15149;Presidente Lucena;3.077
RS;43;15156;Progresso;5.325
RS;43;15172;Protasio Alves;2.025
RS;43;15206;Putinga;3.710
RS;43;15305;Quarai;23.475
RS;43;15313;Quatro Irmaos;1.552
RS;43;15321;Quevedos;2.502
RS;43;15354;Quinze de Novembro;3.910
RS;43;15404;Redentora;9.244
RS;43;15453;Relvado;1.895
RS;43;15503;Restinga Seca;15.129
RS;43;15552;Rio dos indios;3.374
RS;43;15602;Rio Grande;191.719
RS;43;15701;Rio Pardo;34.447
RS;43;15750;Riozinho;4.453
RS;43;15800;Roca Sales;10.397
RS;43;15909;Rodeio Bonito;6.644
RS;43;15958;Rolador;2.277
RS;43;16006;Rolante;21.288
RS;43;16105;Ronda Alta;9.750
RS;43;16204;Rondinha;4.989
RS;43;16303;Roque Gonzales;6.579
RS;43;16402;Rosario do Sul;36.343
RS;43;16428;Sagrada Familia;2.466
RS;43;16436;Saldanha Marinho;2.581
RS;43;16451;Salto do Jacui;10.200
RS;43;16477;Salvador das Missoes;2.878
RS;43;16501;Salvador do Sul;7.411
RS;43;16600;Sananduva;17.130
RS;43;16709;Santa Barbara do Sul;8.083
RS;43;16733;Santa Cecilia do Sul;1.676
RS;43;16758;Santa Clara do Sul;6.845
RS;43;16808;Santa Cruz do Sul;133.136
RS;43;16907;Santa Maria;296.081
RS;43;16956;Santa Maria do Herval;6.541
RS;43;16972;Santa Margarida do Sul;2.593
RS;43;17004;Santana da Boa Vista;7.120
RS;43;17103;Sant'Ana do Livramento;83.764
RS;43;17202;Santa Rosa;77.519
RS;43;17251;Santa Tereza;1.668
RS;43;17301;Santa Vitoria do Palmar;30.953
RS;43;17400;Santiago;48.959
RS;43;17509;Santo angelo;76.768
RS;43;17558;Santo Antonio do Palma;2.091
RS;43;17608;Santo Antonio da Patrulha;42.904
RS;43;17707;Santo Antonio das Missoes;10.292
RS;43;17756;Santo Antonio do Planalto;2.097
RS;43;17806;Santo Augusto;13.641
RS;43;17905;Santo Cristo;15.325
RS;43;17954;Santo Expedito do Sul;2.348
RS;43;18002;Sao Borja;58.757
RS;43;18051;Sao Domingos do Sul;2.755
RS;43;18101;Sao Francisco de Assis;17.634
RS;43;18200;Sao Francisco de Paula;23.682
RS;43;18309;Sao Gabriel;58.263
RS;43;18408;Sao Jeronimo;20.909
RS;43;18424;Sao Joao da Urtiga;4.433
RS;43;18432;Sao Joao do Polesine;2.549
RS;43;18440;Sao Jorge;2.912
